Order_ID,Product_Name,Category,Price,Quantity,Total_Sales,Customer_ID,Customer_Age,Customer_Gender,Purchase_Date,Purchase_Time,Age_Group,Year,Month,Month_Name,Quarter,Day_Name,Hour,Product_ID
OrderID152,look,Electronics,648.84,5,3244.2,61f73ec8-a8f6-4256-ba46-14e84895f0cf,38,Female,2024-02-14,03:46:00,31-45,2024,2,February,1,Wednesday,3,152
OrderID153,office,Electronics,217.79,3,653.37,31205105-cd39-4d04-b4c5-6354b8ef8479,59,Female,2024-05-08,12:37:48,46-60,2024,5,May,2,Wednesday,12,153
OrderID154,detail,Home & Garden,233.71,5,1168.55,0ba7d8d8-82f4-4d3c-8f8b-b1a4c2554b8f,31,Male,2024-06-01,00:48:43,31-45,2024,6,June,2,Saturday,0,154
OrderID155,life,Home & Garden,519.49,7,3636.43,662bf48c-d4b4-4c88-b8a7-3524d0e4b47b,32,Male,2024-04-08,06:42:55,31-45,2024,4,April,2,Monday,6,155
OrderID156,best,Electronics,674.1,2,1348.2,3478b995-0e26-44a5-9dbd-ac2fe7134b3e,46,Female,2024-02-12,17:59:24,46-60,2024,2,February,1,Monday,17,156
OrderID157,professional,Home & Garden,984.27,10,9842.7,56a2807c-3772-4416-84ac-61d1d683cf71,48,Female,2024-03-20,09:34:10,46-60,2024,3,March,1,Wednesday,9,157
OrderID158,argue,Electronics,947.87,3,2843.61,06d8c4d0-610e-469a-9692-4ba4b96b6640,66,Male,2024-02-13,03:23:41,60+,2024,2,February,1,Tuesday,3,158
OrderID159,house,Electronics,934.38,5,4671.9,f2ca4913-479c-482a-b307-1117fc23aeb3,20,Male,2024-03-14,21:21:44,18-30,2024,3,March,1,Thursday,21,159
OrderID160,blue,Toys,645.85,8,5166.8,a70a2270-b853-47a0-8483-1836c87b8ef2,41,Female,2024-01-23,09:50:50,31-45,2024,1,January,1,Tuesday,9,160
OrderID161,store,Books,821.7,4,3286.8,3be92474-d35c-4b72-9982-b7d5323fa358,66,Male,2024-04-14,05:14:39,60+,2024,4,April,2,Sunday,5,161
OrderID162,high,Toys,129.68,4,518.72,b00c3299-e5d2-4e98-8c62-15845098c908,24,Female,2024-03-05,21:37:04,18-30,2024,3,March,1,Tuesday,21,162
OrderID163,develop,Home & Garden,974.51,4,3898.04,d423ab89-fe51-479a-8a6e-0589cbcaa562,62,Female,2024-02-27,10:18:51,60+,2024,2,February,1,Tuesday,10,163
OrderID164,painting,Toys,514.6,2,1029.2,71e336be-72c1-41b2-a5c4-66fec4b45fb8,32,Female,2024-04-27,15:57:11,31-45,2024,4,April,2,Saturday,15,164
OrderID165,reach,Toys,160.41,8,1283.28,6722b876-1745-4582-bde8-d515762673f4,27,Female,2024-01-20,16:41:52,18-30,2024,1,January,1,Saturday,16,165
OrderID166,should,Toys,732.82,5,3664.1,7e2faa3c-c292-4e5c-ab66-2f8270fb5575,28,Female,2024-01-01,02:39:30,18-30,2024,1,January,1,Monday,2,166
OrderID167,resource,Home & Garden,237.09,6,1422.54,7b52392d-64a4-46f1-bf26-5ccebfb0e216,39,Male,2024-05-16,10:26:54,31-45,2024,5,May,2,Thursday,10,167
OrderID168,increase,Home & Garden,847.24,5,4236.2,6a19e752-b7e5-477e-bc43-c350db72a95b,18,Male,2024-05-26,13:14:20,Under 18,2024,5,May,2,Sunday,13,168
OrderID169,force,Home & Garden,998.04,4,3992.16,8c81d264-dae2-49a9-85ad-f3638a1d01f3,58,Male,2024-05-24,11:57:23,46-60,2024,5,May,2,Friday,11,169
OrderID170,may,Clothing,695.88,2,1391.76,1ea0d07b-c3ed-48db-88d8-2185e701837e,33,Male,2024-04-23,13:36:29,31-45,2024,4,April,2,Tuesday,13,170
OrderID171,foreign,Clothing,701.22,9,6310.98,e1e7953a-b218-464a-a6cc-e83cb3e1f082,65,Female,2024-05-09,23:28:32,60+,2024,5,May,2,Thursday,23,171
OrderID172,young,Toys,414.53,4,1658.12,1c595846-1cc6-4b89-8b22-98bcad5531b7,18,Female,2024-04-03,14:45:25,Under 18,2024,4,April,2,Wednesday,14,172
OrderID173,perform,Clothing,695.33,9,6257.97,f43b8e0e-e15c-4082-aaf1-cc1bc1f411c9,45,Female,2024-06-01,08:49:26,31-45,2024,6,June,2,Saturday,8,173
OrderID174,still,Electronics,340.34,10,3403.4,160d6ff4-26e5-4673-b7a8-134470e23c45,20,Male,2024-02-11,06:57:31,18-30,2024,2,February,1,Sunday,6,174
OrderID175,light,Toys,751.35,8,6010.8,2a937c67-c58f-4e6a-ae57-44e21dbff865,23,Female,2024-04-18,04:47:31,18-30,2024,4,April,2,Thursday,4,175
OrderID176,recent,Toys,864.37,9,7779.33,155257ca-c6e7-41b3-b13a-85274247d004,36,Male,2024-01-18,13:47:04,31-45,2024,1,January,1,Thursday,13,176
OrderID177,student,Electronics,836.37,1,836.37,17194ef8-c76a-4fbb-9da5-b976a8bc8309,57,Female,2024-04-16,23:59:27,46-60,2024,4,April,2,Tuesday,23,177
OrderID178,better,Electronics,572.82,10,5728.2,dae7f24e-8d72-410a-996e-26b98e28a2d5,27,Male,2024-02-03,06:25:15,18-30,2024,2,February,1,Saturday,6,178
OrderID179,site,Clothing,322.63,2,645.26,3b7b7fdc-9064-4528-9b74-eab0e915daf8,35,Female,2024-01-07,01:04:35,31-45,2024,1,January,1,Sunday,1,179
OrderID180,court,Books,618.35,6,3710.1,12303a8b-741a-4315-b102-e60dfed93564,67,Female,2024-01-24,19:18:58,60+,2024,1,January,1,Wednesday,19,180
OrderID181,share,Toys,986.57,8,7892.56,3f4e4a40-06bd-4a56-9b53-e0874d4370eb,47,Female,2024-01-13,20:20:39,46-60,2024,1,January,1,Saturday,20,181
OrderID182,determine,Electronics,756.47,2,1512.94,1fb7526c-9155-4ba3-90b1-41aea542364d,65,Male,2024-05-07,00:29:49,60+,2024,5,May,2,Tuesday,0,182
OrderID183,fall,Clothing,993.05,10,9930.5,92291552-1351-436a-8eb7-13d9a281b007,62,Female,2024-03-25,06:11:43,60+,2024,3,March,1,Monday,6,183
OrderID184,bad,Clothing,116.17,4,464.68,01c25a3b-7c9a-47d4-ab25-935423132519,35,Male,2024-05-05,10:15:10,31-45,2024,5,May,2,Sunday,10,184
OrderID185,father,Electronics,473.73,2,947.46,719b7c2c-2657-4150-b007-ecf5949121a6,38,Male,2024-03-04,19:30:22,31-45,2024,3,March,1,Monday,19,185
OrderID186,of,Home & Garden,623.48,10,6234.8,325a4ca2-0eb3-4232-931b-bf697b55ca47,36,Female,2024-01-20,06:16:47,31-45,2024,1,January,1,Saturday,6,186
OrderID187,way,Home & Garden,403.17,8,3225.36,c144ce65-081b-47ac-bfcd-44087b74d4ac,20,Male,2024-04-03,05:31:59,18-30,2024,4,April,2,Wednesday,5,187
OrderID188,her,Toys,934.6,2,1869.2,a66a1c52-faef-45e4-99bb-9e5a4a587252,41,Male,2024-02-15,13:50:17,31-45,2024,2,February,1,Thursday,13,188
OrderID189,try,Toys,163.19,8,1305.52,b1f0e4fa-a951-455f-9c13-36d6a5d25ce2,66,Male,2024-03-06,16:37:35,60+,2024,3,March,1,Wednesday,16,189
OrderID190,someone,Toys,865.61,5,4328.05,1196630d-fd08-46ce-9b08-dcc843daabcb,47,Female,2024-01-12,01:08:11,46-60,2024,1,January,1,Friday,1,190
OrderID191,guy,Books,189.36,2,378.72,823de60f-ff5f-4fbc-a9f2-e822776d5db3,43,Female,2024-01-29,20:26:59,31-45,2024,1,January,1,Monday,20,191
OrderID192,air,Toys,119.51,10,1195.1,f8c24e46-b1c2-41fb-847d-2bc924780b59,21,Male,2024-05-31,00:44:54,18-30,2024,5,May,2,Friday,0,192
OrderID193,win,Home & Garden,959.94,8,7679.52,f170ebf8-c053-4327-96a5-6c15b6722a43,57,Male,2024-03-17,17:05:43,46-60,2024,3,March,1,Sunday,17,193
OrderID194,defense,Home & Garden,632.14,2,1264.28,83012ffa-4895-49ef-9f1c-a00ced9bafdb,47,Male,2024-04-12,04:57:11,46-60,2024,4,April,2,Friday,4,194
OrderID195,charge,Clothing,141.0,3,423.0,af4337a4-d68e-4ac4-86e6-dbfccb32453b,29,Male,2024-05-08,18:10:05,18-30,2024,5,May,2,Wednesday,18,195
OrderID196,table,Books,260.68,7,1824.76,4eb2de61-9cba-46cd-9c65-84a48d33a5fe,22,Male,2024-01-03,03:54:39,18-30,2024,1,January,1,Wednesday,3,196
OrderID197,start,Clothing,929.52,4,3718.08,f38e0b40-232f-4381-abc2-cb9e9eced045,24,Male,2024-06-04,23:22:36,18-30,2024,6,June,2,Tuesday,23,197
OrderID198,car,Toys,439.21,4,1756.84,e2514e04-bab3-4353-9aaa-a2b0dcac0ab7,26,Male,2024-04-03,22:16:33,18-30,2024,4,April,2,Wednesday,22,198
OrderID199,fast,Electronics,915.65,4,3662.6,1a04c21b-a2d8-4fff-b71d-cebc706ee4dd,70,Female,2024-04-29,15:47:58,60+,2024,4,April,2,Monday,15,199
OrderID200,center,Toys,212.89,3,638.67,af7cb19d-f09d-4e5c-b467-002faa6c8b78,68,Female,2024-04-20,20:32:52,60+,2024,4,April,2,Saturday,20,200
OrderID201,investment,Books,232.09,3,696.27,1b1dd259-b731-4ff8-b0fe-3fd8198eb8d8,32,Male,2024-02-05,23:24:27,31-45,2024,2,February,1,Monday,23,201
OrderID202,never,Books,348.22,7,2437.54,e84645ff-ef25-4508-8806-a58d99bb1f83,69,Male,2024-04-29,19:24:10,60+,2024,4,April,2,Monday,19,202
OrderID203,tonight,Home & Garden,578.61,4,2314.44,6481a9b5-3a0c-498a-8ff4-b7bc5e1227cc,35,Female,2024-04-26,13:37:07,31-45,2024,4,April,2,Friday,13,203
OrderID204,doctor,Clothing,201.12,8,1608.96,8efaec54-32bf-4f1e-8e94-0873296e4d93,20,Female,2024-02-29,13:04:47,18-30,2024,2,February,1,Thursday,13,204
OrderID205,across,Electronics,109.95,10,1099.5,24664987-05da-49ff-b94d-0cdd824f00aa,19,Female,2024-01-06,18:58:34,18-30,2024,1,January,1,Saturday,18,205
OrderID206,itself,Clothing,808.36,7,5658.52,af8c3c1d-b5a3-4980-a557-944b6c689723,45,Female,2024-06-02,16:01:11,31-45,2024,6,June,2,Sunday,16,206
OrderID207,artist,Home & Garden,503.59,2,1007.18,4fe6b616-cc83-42e6-a3c3-940c3e6ad7ea,22,Female,2024-04-17,07:15:18,18-30,2024,4,April,2,Wednesday,7,207
OrderID208,check,Electronics,598.63,4,2394.52,083dacf6-5fc7-424b-beca-80e061f24b29,37,Female,2024-01-01,22:34:57,31-45,2024,1,January,1,Monday,22,208
OrderID209,officer,Books,967.63,3,2902.89,75abf077-a6ce-4e64-945f-9289b5cb6dd0,70,Male,2024-02-23,21:19:05,60+,2024,2,February,1,Friday,21,209
OrderID210,somebody,Clothing,392.85,5,1964.25,4f94c256-b244-4889-96d2-53d1acb0e721,62,Male,2024-03-25,02:00:21,60+,2024,3,March,1,Monday,2,210
OrderID211,few,Home & Garden,955.41,5,4777.05,92d74bc0-ab76-4239-a087-f6fac85e3041,62,Male,2024-02-26,07:27:58,60+,2024,2,February,1,Monday,7,211
OrderID212,pass,Home & Garden,792.01,9,7128.09,95910190-11bf-4369-9c97-051523c8222d,24,Female,2024-03-10,14:16:41,18-30,2024,3,March,1,Sunday,14,212
OrderID213,benefit,Clothing,216.19,3,648.57,3a909e9e-7072-4c55-a064-465c2df4157f,45,Male,2024-02-15,13:14:00,31-45,2024,2,February,1,Thursday,13,213
OrderID214,detail,Toys,596.53,1,596.53,327c5cc7-6af9-4dbb-a206-cfdb411c9920,47,Male,2024-03-02,13:03:53,46-60,2024,3,March,1,Saturday,13,214
OrderID215,firm,Books,522.88,10,5228.8,6d44b0f0-47e9-4c9d-ae5a-66409b9a490f,47,Male,2024-03-10,15:12:24,46-60,2024,3,March,1,Sunday,15,215
OrderID216,factor,Home & Garden,430.09,2,860.18,93156f00-b7eb-463a-953b-c04975dde172,46,Male,2024-03-11,00:12:05,46-60,2024,3,March,1,Monday,0,216
OrderID217,hospital,Home & Garden,108.7,9,978.3,2a508654-bc33-4874-9465-c657850baf17,36,Female,2024-04-20,18:59:33,31-45,2024,4,April,2,Saturday,18,217
OrderID218,which,Books,842.25,9,7580.25,2c2ab6ff-1d98-4772-81b3-e7b46e5d09eb,35,Male,2024-02-14,21:45:51,31-45,2024,2,February,1,Wednesday,21,218
OrderID219,save,Electronics,538.54,8,4308.32,df165685-9fbe-4ee6-ad71-b06c60042eef,65,Female,2024-04-16,05:31:28,60+,2024,4,April,2,Tuesday,5,219
OrderID220,for,Clothing,805.78,9,7252.02,6b6be8e2-357c-49c0-9f87-8be5d3fe2c4b,61,Male,2024-01-18,07:45:17,60+,2024,1,January,1,Thursday,7,220
OrderID221,clearly,Clothing,502.36,3,1507.08,b2075a39-d584-485e-ad42-d0ba8231a884,57,Male,2024-04-30,14:53:33,46-60,2024,4,April,2,Tuesday,14,221
OrderID222,follow,Home & Garden,324.7,4,1298.8,efc54495-5c9a-4aa0-8ba1-f57dbffa5ae4,30,Female,2024-05-17,05:22:34,18-30,2024,5,May,2,Friday,5,222
OrderID223,military,Clothing,356.96,6,2141.76,6b66abb8-61e9-498b-a07d-c5dbefc0c5f8,37,Female,2024-03-16,18:32:44,31-45,2024,3,March,1,Saturday,18,223
OrderID224,community,Toys,189.88,6,1139.28,487d2cb2-e0d2-4015-8f4c-116f39c69381,48,Male,2024-03-20,04:36:26,46-60,2024,3,March,1,Wednesday,4,224
OrderID225,heart,Home & Garden,551.83,6,3310.98,3ac17e41-532f-4262-b07e-9c7ebbdcb177,61,Female,2024-05-06,04:30:32,60+,2024,5,May,2,Monday,4,225
OrderID226,ago,Clothing,474.7,10,4747.0,d6d68536-eaae-476b-a4f9-2c5788ed2744,31,Female,2024-05-04,21:32:31,31-45,2024,5,May,2,Saturday,21,226
OrderID227,condition,Toys,537.31,3,1611.93,049307aa-53b6-493d-b931-5c8f8c225acf,58,Female,2024-03-06,07:14:43,46-60,2024,3,March,1,Wednesday,7,227
OrderID228,education,Books,906.24,1,906.24,fe25b271-471d-4e14-8176-69825ea5ca5b,32,Female,2024-03-20,20:07:08,31-45,2024,3,March,1,Wednesday,20,228
OrderID229,beyond,Books,239.95,5,1199.75,9964ace2-6d97-4403-a7a0-0232a82fd883,53,Male,2024-03-09,00:38:31,46-60,2024,3,March,1,Saturday,0,229
OrderID230,more,Toys,314.05,3,942.15,63f3e913-71c7-460d-835e-c5bc2b7dd3da,58,Male,2024-02-28,22:36:14,46-60,2024,2,February,1,Wednesday,22,230
OrderID231,whatever,Home & Garden,777.97,6,4667.82,e0251596-9bf0-4746-bc10-812224f22bd8,37,Male,2024-04-15,08:25:19,31-45,2024,4,April,2,Monday,8,231
OrderID232,wall,Home & Garden,753.83,3,2261.49,86ef796f-a8e3-458e-90bd-a510ce820ad8,27,Female,2024-02-23,08:31:41,18-30,2024,2,February,1,Friday,8,232
OrderID233,page,Home & Garden,907.64,4,3630.56,4a982bca-f778-475a-a8b7-cbe751c45ea7,25,Male,2024-02-16,20:12:14,18-30,2024,2,February,1,Friday,20,233
OrderID234,second,Toys,568.51,9,5116.59,d374d20e-b559-4978-a9b1-6c85b8897900,47,Male,2024-01-21,14:36:49,46-60,2024,1,January,1,Sunday,14,234
OrderID235,leave,Home & Garden,253.47,10,2534.7,3241891f-cea2-404b-9d64-b99e13ef1bbf,53,Male,2024-03-05,07:01:18,46-60,2024,3,March,1,Tuesday,7,235
OrderID236,feel,Clothing,431.35,6,2588.1,67dbc69e-a1a9-47d0-b487-df6daf96bcf1,41,Male,2024-02-21,04:52:24,31-45,2024,2,February,1,Wednesday,4,236
OrderID237,image,Toys,905.53,5,4527.65,6633cf32-e66c-4965-ae57-97cef0310bcf,64,Male,2024-03-28,14:28:07,60+,2024,3,March,1,Thursday,14,237
OrderID238,high,Electronics,593.14,9,5338.26,6989138c-411e-453a-8c45-69a95057760e,51,Female,2024-02-15,08:43:43,46-60,2024,2,February,1,Thursday,8,238
OrderID239,south,Clothing,584.79,1,584.79,9ac1cd90-584c-4873-baf9-fe464646a6a4,28,Female,2024-01-06,21:12:44,18-30,2024,1,January,1,Saturday,21,239
OrderID240,since,Toys,259.75,7,1818.25,537900df-0bda-420d-a136-2847fbde8054,37,Female,2024-03-01,13:09:03,31-45,2024,3,March,1,Friday,13,240
OrderID241,near,Clothing,150.01,1,150.01,94c02dad-4de0-47a3-ba1b-6159346035cb,21,Male,2024-04-27,21:06:54,18-30,2024,4,April,2,Saturday,21,241
OrderID242,body,Home & Garden,197.46,6,1184.76,98bf0881-50b6-4ba1-bcd4-32b0df1769a6,46,Female,2024-03-31,14:56:10,46-60,2024,3,March,1,Sunday,14,242
OrderID243,create,Home & Garden,275.93,10,2759.3,41da1343-d53d-44ad-ac65-a5b9adb16ada,33,Male,2024-01-11,19:25:21,31-45,2024,1,January,1,Thursday,19,243
OrderID244,police,Clothing,985.06,6,5910.36,9abae958-9131-4bf0-acec-4846688dad5a,44,Female,2024-05-19,22:26:43,31-45,2024,5,May,2,Sunday,22,244
OrderID245,black,Home & Garden,937.32,8,7498.56,1afc3736-7664-4a82-be9e-a3be243267c9,36,Male,2024-01-16,04:13:46,31-45,2024,1,January,1,Tuesday,4,245
OrderID246,house,Electronics,252.86,7,1770.02,c15d0adf-060e-428c-9544-32259def14db,66,Male,2024-05-05,09:18:06,60+,2024,5,May,2,Sunday,9,246
OrderID247,their,Toys,652.53,1,652.53,33e67149-79bd-49ee-87bd-de3f37615eb9,34,Female,2024-01-14,17:37:39,31-45,2024,1,January,1,Sunday,17,247
OrderID248,statement,Clothing,499.33,10,4993.3,7d2e54d8-e0ee-4ad5-9b22-c782d7970046,32,Female,2024-05-06,21:25:55,31-45,2024,5,May,2,Monday,21,248
OrderID249,treatment,Home & Garden,978.69,4,3914.76,c403d029-1b20-42ae-b3e3-496ab3be482d,24,Male,2024-03-30,03:58:55,18-30,2024,3,March,1,Saturday,3,249
OrderID250,partner,Toys,314.97,6,1889.82,0c6169ad-4eb1-42fe-a8cf-1d8fb0f10aa9,36,Female,2024-04-11,03:36:52,31-45,2024,4,April,2,Thursday,3,250
OrderID251,offer,Home & Garden,697.29,8,5578.32,a18a1757-8875-4d13-a87b-de6337e74692,40,Female,2024-05-29,02:15:05,31-45,2024,5,May,2,Wednesday,2,251
OrderID252,including,Toys,915.09,8,7320.72,28521010-1a3a-40e0-9293-c04dad32b1cf,28,Male,2024-01-21,19:35:25,18-30,2024,1,January,1,Sunday,19,252
OrderID253,doctor,Home & Garden,442.18,1,442.18,c9b85835-318f-4944-9ea4-481a4da2d213,49,Male,2024-01-16,13:25:09,46-60,2024,1,January,1,Tuesday,13,253
OrderID254,others,Electronics,693.16,5,3465.8,bf3fd9ff-81e4-4f85-b796-b3bf9c70dce8,35,Male,2024-05-26,02:51:29,31-45,2024,5,May,2,Sunday,2,254
OrderID255,sit,Electronics,941.56,5,4707.8,c2aae80c-8d17-4051-9faa-a67bc970c6e7,34,Male,2024-05-04,21:41:21,31-45,2024,5,May,2,Saturday,21,255
OrderID256,spend,Books,474.82,7,3323.74,33d44223-ae93-4517-9bb1-5ed8200e22a7,41,Female,2024-05-08,02:52:33,31-45,2024,5,May,2,Wednesday,2,256
OrderID257,task,Toys,683.94,7,4787.58,bb0910d7-dde6-4e03-ac60-31f2251e898a,53,Male,2024-01-22,15:17:46,46-60,2024,1,January,1,Monday,15,257
OrderID258,follow,Toys,491.78,6,2950.68,6b2958da-8454-441c-bfab-02aed3e1e7fd,60,Female,2024-06-01,16:00:46,46-60,2024,6,June,2,Saturday,16,258
OrderID259,trade,Books,145.92,3,437.76,a3f75c45-9081-48a7-81f7-05223caf55fe,61,Male,2024-04-11,03:42:30,60+,2024,4,April,2,Thursday,3,259
OrderID260,try,Electronics,884.15,9,7957.35,0344a139-9bf6-47d4-92dc-ca456c62bb10,38,Female,2024-04-10,21:47:19,31-45,2024,4,April,2,Wednesday,21,260
OrderID261,officer,Books,480.67,10,4806.7,dbb01861-5a6f-4961-8650-587e0c465add,43,Male,2024-05-22,21:41:54,31-45,2024,5,May,2,Wednesday,21,261
OrderID262,purpose,Books,976.54,4,3906.16,0c74932e-2c82-49bd-81c2-c914290b5623,39,Female,2024-02-20,08:54:50,31-45,2024,2,February,1,Tuesday,8,262
OrderID263,task,Electronics,322.4,5,1612.0,bcb49697-ec2e-4f0f-a05c-86bc845e5158,43,Male,2024-01-14,20:44:26,31-45,2024,1,January,1,Sunday,20,263
OrderID264,young,Clothing,691.46,3,2074.38,cb2f6f20-d93e-4bbf-be2e-28f88ecfaa34,60,Female,2024-04-29,17:13:06,46-60,2024,4,April,2,Monday,17,264
OrderID265,decision,Books,194.09,9,1746.81,138c4c23-37e1-45a1-9aa1-2f3524c5db39,39,Female,2024-02-18,02:04:39,31-45,2024,2,February,1,Sunday,2,265
OrderID266,minute,Books,463.16,1,463.16,00a2b445-f875-4f65-bea2-4259db83f432,56,Female,2024-02-25,11:12:45,46-60,2024,2,February,1,Sunday,11,266
OrderID267,including,Home & Garden,537.92,8,4303.36,2076dd1f-1cb8-4c9d-a06d-ca9a1d3932ee,25,Male,2024-04-15,16:49:53,18-30,2024,4,April,2,Monday,16,267
OrderID268,right,Electronics,482.34,7,3376.38,13c9e024-f3d5-4c8e-8bcb-b9e734defedb,47,Female,2024-05-05,22:00:21,46-60,2024,5,May,2,Sunday,22,268
OrderID269,address,Toys,151.41,10,1514.1,356ec351-3e3b-4331-99dd-f3a4b2198842,67,Male,2024-03-18,20:23:42,60+,2024,3,March,1,Monday,20,269
OrderID270,worker,Home & Garden,360.16,5,1800.8,7dd015c6-5cc5-4e9b-8a3a-f478b08e1d05,19,Female,2024-04-21,10:54:58,18-30,2024,4,April,2,Sunday,10,270
OrderID271,son,Toys,228.48,2,456.96,11ff23af-b948-4620-b22e-6f471d437077,45,Male,2024-01-06,00:31:05,31-45,2024,1,January,1,Saturday,0,271
OrderID272,add,Toys,826.03,3,2478.09,15a4b8ef-1108-40ce-ae1b-3321ef525e69,56,Female,2024-02-26,03:44:14,46-60,2024,2,February,1,Monday,3,272
OrderID273,major,Clothing,765.96,3,2297.88,7764c1a7-6fa7-4ea0-9dd8-d74e9be55b68,64,Male,2024-02-06,22:32:38,60+,2024,2,February,1,Tuesday,22,273
OrderID274,decision,Books,450.19,1,450.19,f5c6b8cf-fb4d-463c-9af1-ab99d4d9e735,30,Female,2024-04-15,06:05:02,18-30,2024,4,April,2,Monday,6,274
OrderID275,light,Books,326.04,9,2934.36,447ef78a-a78a-4dc2-a210-257e9b759697,25,Male,2024-04-04,00:44:32,18-30,2024,4,April,2,Thursday,0,275
OrderID276,car,Toys,280.97,9,2528.73,fa82628a-a94a-4778-a36c-78b0b4ca9cb9,37,Male,2024-05-13,22:50:36,31-45,2024,5,May,2,Monday,22,276
OrderID277,finally,Books,378.23,3,1134.69,a5aaff40-13c1-459e-bcb4-1187e7854d13,36,Female,2024-05-28,19:56:33,31-45,2024,5,May,2,Tuesday,19,277
OrderID278,take,Electronics,568.39,3,1705.17,d911448c-eb4b-4bec-bf9a-688e71e2852b,60,Male,2024-06-04,02:35:01,46-60,2024,6,June,2,Tuesday,2,278
OrderID279,gas,Toys,899.77,10,8997.7,c1716c58-b0bc-42c6-9aca-3d9cfdf479f6,42,Male,2024-03-16,12:56:46,31-45,2024,3,March,1,Saturday,12,279
OrderID280,month,Toys,823.77,3,2471.31,35143b5b-6bca-4a9b-ac71-1c7f04a69384,70,Female,2024-05-12,01:59:20,60+,2024,5,May,2,Sunday,1,280
OrderID281,move,Clothing,427.95,4,1711.8,d5e96c96-219d-4b60-aab1-c0a8a130a4f3,37,Male,2024-03-25,22:26:51,31-45,2024,3,March,1,Monday,22,281
OrderID282,north,Home & Garden,990.66,4,3962.64,af140b42-960e-4352-9da6-f32e642a8d31,45,Female,2024-03-17,16:42:47,31-45,2024,3,March,1,Sunday,16,282
OrderID283,detail,Home & Garden,494.37,6,2966.22,5d9bdadc-097f-4b63-89c9-84de7ad687ef,26,Female,2024-05-03,13:54:11,18-30,2024,5,May,2,Friday,13,283
OrderID284,fire,Home & Garden,400.44,1,400.44,2fa4ff44-d833-4f7a-bfa3-baa09b1110d5,27,Male,2024-01-17,23:58:18,18-30,2024,1,January,1,Wednesday,23,284
OrderID285,debate,Electronics,723.29,1,723.29,ca5db940-a276-41dc-9d1c-d275c99106af,42,Female,2024-02-15,03:01:24,31-45,2024,2,February,1,Thursday,3,285
OrderID286,candidate,Clothing,597.22,6,3583.32,52d6094a-0f74-4633-8867-c56bd09e687c,63,Female,2024-03-02,14:19:08,60+,2024,3,March,1,Saturday,14,286
OrderID287,ability,Toys,664.38,4,2657.52,60823582-ddb9-48bb-8dda-1074a38c7405,55,Female,2024-03-09,12:10:43,46-60,2024,3,March,1,Saturday,12,287
OrderID288,memory,Home & Garden,654.61,5,3273.05,1cfa3439-d561-4bde-8721-915ef9529931,30,Female,2024-05-18,17:00:58,18-30,2024,5,May,2,Saturday,17,288
OrderID289,north,Home & Garden,418.08,6,2508.48,e6abd464-8fd1-42b1-a72b-915fa1f57d7c,68,Female,2024-04-06,22:58:42,60+,2024,4,April,2,Saturday,22,289
OrderID290,build,Books,710.04,10,7100.4,752d1279-05ba-4913-9c84-b5337d4af0fb,18,Male,2024-02-10,07:31:17,Under 18,2024,2,February,1,Saturday,7,290
OrderID291,medical,Electronics,685.56,1,685.56,ef01fcc5-396d-4ce8-b017-6ba316eaf9e7,62,Female,2024-04-19,19:54:31,60+,2024,4,April,2,Friday,19,291
OrderID292,Republican,Books,116.53,8,932.24,8a3e1e06-4c2a-42a4-ad75-b37453587fc9,42,Male,2024-04-01,20:59:54,31-45,2024,4,April,2,Monday,20,292
OrderID293,help,Toys,593.73,5,2968.65,a2e0de51-da76-4dbd-a5cc-cad64c754e56,33,Male,2024-03-04,02:58:37,31-45,2024,3,March,1,Monday,2,293
OrderID294,develop,Toys,134.12,5,670.6,a0042fd4-7e93-4fd2-9a0d-9429882df947,32,Female,2024-01-15,18:56:21,31-45,2024,1,January,1,Monday,18,294
OrderID295,do,Clothing,552.96,4,2211.84,71a16b03-5ecb-45cf-8c53-fb93974fcf7a,62,Male,2024-02-09,20:49:45,60+,2024,2,February,1,Friday,20,295
OrderID296,address,Clothing,312.82,3,938.46,76bc25d5-5dbc-45c0-9e39-532b036e5187,42,Male,2024-02-18,23:18:19,31-45,2024,2,February,1,Sunday,23,296
OrderID297,environment,Electronics,199.54,3,598.62,fb32fe11-d218-4336-87a2-55dfe2d67eda,58,Female,2024-02-23,05:05:37,46-60,2024,2,February,1,Friday,5,297
OrderID298,rather,Toys,758.12,7,5306.84,f3a9f6d1-cb87-43fb-98af-9463a7e20536,67,Female,2024-06-02,00:37:33,60+,2024,6,June,2,Sunday,0,298
OrderID299,represent,Home & Garden,882.75,5,4413.75,c90c83b9-f9ff-4f5b-84ea-734f6e166c8a,41,Female,2024-04-01,10:23:27,31-45,2024,4,April,2,Monday,10,299
OrderID300,including,Books,778.24,1,778.24,da4212cb-b288-4156-8f91-bd47a472bf6d,62,Female,2024-04-03,23:32:51,60+,2024,4,April,2,Wednesday,23,300
OrderID301,owner,Toys,843.8,4,3375.2,cbf8b0ab-ba56-4202-94a8-2ea5ac106a04,48,Female,2024-01-07,12:08:26,46-60,2024,1,January,1,Sunday,12,301
OrderID302,spring,Clothing,359.78,5,1798.9,305381b3-601d-4805-a4c3-4026ef1fa214,36,Female,2024-02-22,02:21:46,31-45,2024,2,February,1,Thursday,2,302
OrderID303,news,Toys,267.26,3,801.78,52c983bf-283a-4ff5-b58d-29b1ff977b70,51,Female,2024-05-30,21:42:46,46-60,2024,5,May,2,Thursday,21,303
